FlyBase ID,Symbol,baseMean,log2FoldChange,Unnamed: 4,lfcSE,stat,pvalue,padj
FBgn0031460,CG15399,115.86011843663401,0.148396877172756,,0.175315244068075,0.8464573515075171,0.39729765605906797,0.9819772850058579
FBgn0010382,CycE,163.97620373591002,0.14832456193503898,,0.161531281217444,0.918240484549698,0.35849297792512497,0.9673823630116261
FBgn0037570,CG11693,10.5116174475658,0.14806928550344597,,0.1886262612514,0.7849876497636821,0.43246080971733897,0.9903464991565121
FBgn0030891,Ada3,153.47085570116502,0.147936971256117,,0.161590412833443,0.91550586858517,0.359926123021938,0.96778746304091
FBgn0035867,CG13671,133.04554700413001,0.14790855967346,,0.171355594766144,0.863167379362884,0.388045446134348,0.9773877921112449
FBgn0050268,CG30268,438.63662972706396,0.14790671946503303,,0.14304969856120098,1.03395338090667,0.301157957892295,0.9290914246280729
FBgn0086898,dgo,106.17215335049299,0.147878667215121,,0.18089818611086603,0.817469043744259,0.413660432986712,0.987783044578937
FBgn0050222,CG30222,508.89365502827,0.147857037222468,,0.128392985837471,1.1515974666220101,0.249486522910739,0.8906203089761229
FBgn0263855,BubR1,114.407198841026,0.147735633000328,,0.17822607019396697,0.82892268700951,0.407148156814935,0.9858911923339421
FBgn0037879,scpr-C,4236.3326676918205,0.147703099371228,,0.20593643454130606,0.717226651516114,0.47323425698944604,0.9955248054511021
FBgn0264375,CR43827,2.17630496994374,0.1476548710938,,0.113574718088469,1.3000681276513,0.193577620325844,
FBgn0036872,CG12519,4.36111742962008,0.14760813130051198,,0.150051548998011,0.983716144792805,0.32525509941386105,0.952689694261196
FBgn0030015,CG10761,465.876695240301,0.147514696498835,,0.12611189714188,1.16971276970702,0.242116577514714,0.878552520801951
FBgn0003353,sei,217.53790035520697,0.14750704993278102,,0.15111402997610002,0.976130740184152,0.328999679672157,0.952689694261196
FBgn0264448,CR43866,5.467823529062491,0.147426352188383,,0.160214428038087,0.920181496720985,0.35747792193347705,0.966748789745402
FBgn0034218,CG18467,102.882331891034,0.14742544164650198,,0.18094102401179102,0.814770682611451,0.41520358537782,0.9887692064573901
FBgn0038788,Sirt2,660.474798475436,0.147385346061941,,0.111812585333212,1.31814630368056,0.18745467659768802,0.796101037784745
FBgn0036428,Gbs-70E,3894.4842294298796,0.14737128801986202,,0.1311668026293,1.12354105662207,0.261207773745935,0.9023448856399209
FBgn0264694,mgr,349.77125104178396,0.147298100135256,,0.129019220529241,1.1416756319797499,0.253588873395284,0.896860936029115
FBgn0033579,CG13229,89.702594374995,0.147215752595764,,0.18350846141254398,0.802228689961108,0.42242068337159605,0.9903464991565121
FBgn0019990,Gcn2,430.57512811088094,0.14692425188234198,,0.127094949807489,1.1560195909034,0.24767314375056,0.887875263641721
FBgn0034423,tbrd-2,267.906026349106,0.146894677700254,,0.145405485379318,1.0102416515928,0.31237952836243393,0.939453262687369
FBgn0010411,RpS18,9049.14341304779,0.146880767822493,,0.10128129941914098,1.4502259416582302,0.14699552319285,0.718509987433103
FBgn0028899,CG31817,1743.96185293616,0.146738186590336,,0.13305788075770097,1.10281469804518,0.270107643890071,0.9060986838279229
FBgn0083120,Uhg8,14.9501880025842,0.146732715965841,,0.204155264491011,0.7187309929610061,0.47230668323554503,0.99519409151106
FBgn0035168,cep290,648.5952057414161,0.14666963950258402,,0.125647506325923,1.16731038913045,0.243085044613768,0.8809723880610021
FBgn0033773,Mos,5.634434026234901,0.146604375709582,,0.157937926930809,0.928240471168191,0.353282845374081,0.966748789745402
FBgn0004908,Arl2,161.824975268896,0.14653950332331,,0.158713407790091,0.923296307247831,0.355852811765474,0.966748789745402
FBgn0034128,CG4409,183.921090843638,0.146538551074306,,0.154944654869058,0.9457477006750808,0.34427728648993605,0.965616719490875
FBgn0015037,Cyp4p1,909.8885857427949,0.146455919114519,,0.110387976772,1.32673796003178,0.18459537929830602,0.791679691978448
FBgn0035522,CG1273,18.829250708536,0.14641515835642,,0.20930024337508998,0.699546049232381,0.48421084530926795,0.99766986739321
FBgn0052638,CG32638,671.505087249995,0.14631258505443898,,0.112403762709225,1.30166981538627,0.193029282335537,0.805584241311787
FBgn0260744,Tango9,863.735509214186,0.146218916600318,,0.10804807465373,1.3532764657668999,0.17596732472710397,0.773749921496111
FBgn0265343,CR44297,2.21131063406489,0.14621583417864098,,0.112894562880078,1.2951539068711202,0.19526714184020802,
FBgn0265994,CR44769,2.19372409348188,0.146199047571303,,0.11382650482719801,1.2844025018008798,0.199001158045966,
FBgn0266030,CR44795,7.865500731344401,0.14619216337557098,,0.17604295535179898,0.8304346122991649,0.40629310298089705,0.9854985110002958
FBgn0052383,sphinx1,85.9476716599394,0.146148728128177,,0.18634445623256699,0.7842934052504119,0.4328679681926911,0.9903464991565121
FBgn0037042,CG12984,24.488410833745103,0.146123526949965,,0.20975294326912697,0.696645895273461,0.48602442622867803,0.997853070722149
FBgn0259101,CG42249,1337.83487296074,0.146087405194833,,0.11764070229041601,1.2418100398125,0.21430665758522802,0.837004368060143
FBgn0035025,uri,86.07717548403542,0.146045052560899,,0.189630040713288,0.7701577872975959,0.441206300601601,0.991533758184727
FBgn0038299,Spn88Eb,453.733277881687,0.14602844570004098,,0.13312316080591902,1.09694244649838,0.272666551981134,0.908713715529676
FBgn0030101,CG12118,602.233111736746,0.14599735364252803,,0.11835597981860699,1.23354437913728,0.217372729968406,0.841392922300444
FBgn0053296,CG33296,328.367027032106,0.14595993502919502,,0.139723590414075,1.04463344090027,0.29619241774739,0.9272967475565059
FBgn0000499,dsh,721.2262678075369,0.145955002686087,,0.117875262752887,1.23821571445457,0.21563608625904002,0.837404140959609
FBgn0052685,ZAP3,850.950119938246,0.145914912231375,,0.111767253292531,1.30552472153422,0.191714234788526,0.803219854082879
FBgn0266981,CR45432,17.851882125708197,0.145888334046114,,0.20698871100240301,0.7048129984461801,0.4809266182914,0.9972016958812641
FBgn0263452,CR43475,59.1439277148351,0.145848179114915,,0.20204423346263503,0.721862616989203,0.4703789468912629,0.9938271617773969
FBgn0044826,Pak3,1043.55637883188,0.145784685590453,,0.102288411525084,1.4252316896592099,0.154090238798119,0.735672604645118
FBgn0031292,CG15824,882.475392840376,0.145681013567649,,0.110069895705123,1.3235318579562199,0.185658569061651,0.7927797118835931
FBgn0036257,RhoGAP68F,965.612574087166,0.145514486160156,,0.110961390210955,1.31139746792566,0.189723513865689,0.799654276386398
FBgn0050115,GEFmeso,706.541296858564,0.14550588372170198,,0.118131017506893,1.23173309425877,0.218048803159341,0.842795413694175
FBgn0036786,skl,17.7157358844495,0.145471036219094,,0.20607430547228797,0.7059154506705659,0.48024071849356703,0.9972016958812641
FBgn0083123,Uhg5,86.21649599600609,0.145460185186328,,0.189631293249018,0.767068465832347,0.44304080964002707,0.991533758184727
FBgn0036741,CG7510,1173.29583214908,0.145459828501267,,0.10907820797632302,1.33353702082126,0.18235563492389603,0.78848484197284
FBgn0031745,rau,74.17264697649921,0.145436307811128,,0.193707708541777,0.750802892182073,0.45277128858942406,0.991533758184727
FBgn0264268,CR43768,32.9489632555933,0.145294453169247,,0.21141121976264604,0.687259897238999,0.491918965274388,0.997853070722149
FBgn0051424,Ir94b,8.86476188027612,0.14524064230663097,,0.182397878540402,0.7962847126780559,0.425866569055247,0.9903464991565121
FBgn0032095,Toll-4,15.360603929419698,0.145233402068491,,0.20517106799480497,0.70786492212522,0.47902914492180393,0.9972016958812641
FBgn0031496,CG17258,232.55033277615897,0.1452154796638,,0.15281148690659999,0.950291647594253,0.34196408172127796,0.964175363125248
FBgn0035047,Pof,4655.63115125766,0.14519638269282997,,0.094664092067315,1.53380632003086,0.125077307724418,0.667255517801819
FBgn0266782,CR45247,7.06192624993743,0.145167082062017,,0.17371310549272198,0.8356714460331801,0.40333976311039904,0.983607081729258
FBgn0267534,CR45874,7.116953188123079,0.145002041370427,,0.17189162157570298,0.843566661604657,0.39891160042009205,0.982541939960746
FBgn0264464,CR43872,2.17873970342522,0.144843087904991,,0.11257367137364802,1.28665154238628,0.198215770001032,
FBgn0035309,CG15879,89.2115299104594,0.144763877637234,,0.18330646658867802,0.789736883435052,0.429681446359709,0.9903464991565121
FBgn0083050,snoRNA:Psi18S-1377b,2.22872975760303,0.14474970386802,,0.11313941938708899,1.2793923165963998,0.200758938166276,
FBgn0259950,CG42460,2.22872975760303,0.14474970386802,,0.11313941938708899,1.2793923165963998,0.200758938166276,
FBgn0014135,bnl,133.08964194428302,0.144618283420243,,0.16658055813287898,0.868158235517996,0.385307714222086,0.9773877921112449
FBgn0052786,CG32786,23.7914498833953,0.144602275888022,,0.21185669059208498,0.6825476008517609,0.494892754366565,0.997853070722149
FBgn0260862,Vti1a,122.59414555476201,0.14455636722806198,,0.172539849912735,0.8378143791198019,0.402134961721402,0.983058194439395
FBgn0038862,Usp8,1081.6955178876801,0.14455326016076903,,0.10299250250394698,1.40353187510158,0.160458293748298,0.747551297545902
FBgn0029912,CG4557,416.590633128408,0.144456543253352,,0.125435137241968,1.15164336269423,0.24946765479690802,0.8906203089761229
FBgn0040778,CG17977,129.929443795553,0.144441319873578,,0.17514784404022699,0.8246822600933822,0.40955200580145,0.9865865187819279
FBgn0261996,CG42814,126.05115421273001,0.144434198676793,,0.174995047537964,0.8253616357083431,0.409166308759062,0.9865865187819279
FBgn0039576,UQCR-14L,408.142480787137,0.144353964154995,,0.131713958095156,1.09596557754878,0.273093838786324,0.908713715529676
FBgn0045862,btz,374.06647405362395,0.144330572546428,,0.13621428084386802,1.0595847340842601,0.289333561678691,0.924295053338982
FBgn0038979,tHMG2,1494.40933185102,0.14429802650502,,0.113057844319914,1.27632034179519,0.201842302268923,0.820608314565867
FBgn0025625,Sik2,312.363534734589,0.144208831418349,,0.139575502221248,1.03319586262177,0.301512248703043,0.929386644313145
FBgn0038345,CG5213,276.345123675099,0.144103555063102,,0.137255103336547,1.0498957893737701,0.29376602769679305,0.92711769592139
FBgn0015245,Hsp60A,3560.4296428931398,0.14405744244987398,,0.093264250259417,1.54461588496316,0.122439201585004,0.659958432193092
FBgn0267133,CR45573,5.035856645547019,0.144023164968014,,0.151371050351693,0.951457789540292,0.341372036290085,0.964175363125248
FBgn0261707,CR42743,18.711684059597303,0.143959529648496,,0.20921193606167898,0.688103806878657,0.491387413346451,0.997853070722149
FBgn0264385,CR43837,10.526837220309,0.143955363521228,,0.19097419312076896,0.753794851381792,0.4509724160300089,0.991533758184727
FBgn0036789,AstC-R2,75.68209749190851,0.143877215682062,,0.19502698413087,0.737729788127755,0.46067866678444697,0.991859401506063
FBgn0033732,CG13157,3.82283247847797,0.143748821996143,,0.14191355663786498,1.01293227653339,0.311092510190641,
FBgn0030406,CG1463,156.372790581973,0.14363353850604998,,0.16537069716358402,0.8685549554403141,0.385090601298439,0.9773877921112449
FBgn0037217,CG14636,43.50976892343861,0.143620902391996,,0.20767423577227398,0.691568223944177,0.48920852262354203,0.997853070722149
FBgn0026015,Top3beta,310.07811934417003,0.143565103924036,,0.134085885374706,1.0706951259100799,0.284306535084938,0.9186489913800829
FBgn0039754,CG9747,1890.16966035917,0.143550626502729,,0.11266803521846902,1.2741025103027501,0.202627088903223,0.8221354928123579
FBgn0267622,CR45960,5.985356347653211,0.143543775826968,,0.16574317683731601,0.86606144859805,0.38645646491480795,0.9773877921112449
FBgn0266698,CR45188,87.77994700869309,0.143514162984639,,0.186149887421524,0.7709602459208609,0.440730495494609,0.991533758184727
FBgn0030989,Inx5,225.22524534422996,0.14340753799011402,,0.149864017830917,0.9569177449380329,0.33860877389362,0.961636889992412
FBgn0036348,CG17687,240.245054581522,0.14336434349156602,,0.150846284305416,0.9504002312798041,0.341908926516505,0.964175363125248
FBgn0261983,l(2)gd1,369.019010097835,0.143361470616307,,0.132276228550398,1.08380373546624,0.278451828626337,0.9138711809986341
FBgn0261630,CG42713,7.76438696477047,0.143322996293463,,0.17379065762821,0.824687576705499,0.4095489866001671,0.9865865187819279
FBgn0032048,Dh31,214.7646831816,0.14331387330457,,0.15934808770978198,0.8993761730331209,0.368452326192955,0.9718732935957309
FBgn0030659,CG9215,100.129025642218,0.143306681796651,,0.17917425646662696,0.7998173656344609,0.42381662016266397,0.9903464991565121
FBgn0035270,CG13933,255.52199663821602,0.143236090290587,,0.141436350818958,1.01272473067361,0.311191661809757,0.9385818767144871
FBgn0263772,CG43689,67.6229528024663,0.143211552323985,,0.195373016720269,0.7330160261026841,0.463548654893531,0.991859401506063
FBgn0034106,CG9068,3.7503864167541803,0.143206191403812,,0.142622361747065,1.0040935351903801,0.315333531210651,
FBgn0083965,CG34129,424.197571975733,0.143198371834303,,0.136205551304361,1.05134020209145,0.29310236922723104,0.92711769592139
FBgn0038978,tHMG1,1079.23424285125,0.143160061905084,,0.105397314951648,1.3582894589938999,0.174371853725239,0.7721283679762929
FBgn0267163,CG45603,376.716319418436,0.14313039887502202,,0.12882644557117198,1.1110327405249099,0.266554256792206,0.9048340216917041
FBgn0031275,GABA-B-R3,260.75661780747697,0.14303206271288502,,0.14978982556485299,0.954885034237244,0.33963583879297493,0.962407878825596
FBgn0263289,scrib,2829.16505953783,0.142938608975603,,0.09208068138767099,1.5523191924896202,0.12058586786243901,0.654340421866721
FBgn0052590,CG32590,49.4277789491115,0.142914854957534,,0.20524926630629,0.6962989808902129,0.48624161127357296,0.997853070722149
FBgn0033973,HPS1,171.479227062491,0.142823940026162,,0.160842817004002,0.8879721375596659,0.37455573899221295,0.973712566753697
FBgn0035218,CG9173,1444.3182308745402,0.14281670738375002,,0.10006244008993902,1.42727588149342,0.153500389724788,0.7340335649537609
FBgn0021995,Rs1,236.919600345177,0.14281453325715399,,0.143999383815246,0.9917718359155451,0.321308839395263,0.947662134179903
FBgn0037238,CG1090,445.21425561654996,0.142772149497585,,0.13494085064525801,1.05803504880012,0.290039463816701,0.924304266108607
FBgn0263233,robls54B,7.11661835403334,0.14276144018171802,,0.174459994070695,0.8183047405347741,0.41318319990613,0.987783044578937
FBgn0030949,Cyp308a1,25.196752967999895,0.142730985713885,,0.211516436938002,0.6747985536259821,0.49980375944961203,0.997853070722149
FBgn0037405,CG1077,47.3350989911337,0.14269930611205897,,0.20623293381338897,0.6919326776448871,0.488979608065856,0.997853070722149
FBgn0034379,CG15073,124.22551448086,0.142691801562055,,0.17337733821825502,0.823012990212297,0.41050060632767,0.9865865187819279
FBgn0031026,CG12231,114.436496843396,0.142615958855541,,0.177146227041191,0.805074774877248,0.420776531271675,0.9903464991565121
FBgn0263829,CG34334,77.2306681470936,0.14251095243191,,0.19718396836204302,0.722730927953787,0.469845210417033,0.993424721999428
FBgn0259148,CG42263,226.52230325385898,0.14243011100434302,,0.153826359652095,0.925914851826912,0.354490232358372,0.966748789745402
FBgn0033429,CG12929,68.9572000110448,0.142411629422734,,0.19428770813827898,0.732993511464847,0.463562386858438,0.991859401506063
FBgn0262365,CG43063,202.13014460245603,0.142332823897941,,0.174263286761341,0.816768847547734,0.414060538194271,0.9880013812096301
FBgn0037750,Whamy,260.101650961144,0.142264181020379,,0.145896694117751,0.9751021562254151,0.329509589170738,0.9528055766947691
FBgn0040370,CG13375,135.522316925788,0.142261342520692,,0.17076475113048,0.833083769214128,0.40479748673635496,0.9843329177740922
FBgn0031422,CG9870,35.6207695369707,0.142129209868615,,0.210906893623887,0.673895515819769,0.500377743200346,0.997853070722149
FBgn0029964,CG1409,174.491097442602,0.142056580090862,,0.157415072625955,0.902433151547136,0.366826817216257,0.97161974879015
FBgn0036141,wls,233.50879689266702,0.142019074096791,,0.14527380481154598,0.977595887166466,0.328274232305432,0.952689694261196
FBgn0041203,LIMK1,920.613937672715,0.141985289768818,,0.10476119536169301,1.3553233072475601,0.175314572353102,0.7730337058104009
FBgn0031731,CG14007,8.20460425467443,0.1419747838183,,0.179708945775535,0.790026246081447,0.429512440576222,0.9903464991565121
FBgn0051805,CG31805,591.096255764478,0.141835473810046,,0.136589070152264,1.03841012792556,0.299079156391327,0.9286509234581071
FBgn0051742,Prosbeta5R2,262.543719144615,0.141822406521714,,0.143487274756888,0.988397101847568,0.32295820632736894,0.950255875401032
FBgn0039059,CG13829,87.46148071243341,0.141738225001595,,0.187890822485141,0.7543648121121229,0.450630194625402,0.991533758184727
FBgn0001994,crp,770.319499835882,0.141714216211246,,0.110847150216245,1.2784651290970002,0.20108547251333103,0.820215710355825
FBgn0032487,Ski6,137.451975923086,0.141676369312625,,0.168887832239699,0.8388784877737491,0.4015375007002229,0.983058194439395
FBgn0029714,CG3527,79.202531866839,0.14160206237585699,,0.18829323164848602,0.7520294868601851,0.45203332644418104,0.991533758184727
FBgn0259223,CG42323,13.297261344471499,0.14158134699402,,0.196138494939089,0.721843751467496,0.47039054693241106,0.9938271617773969
FBgn0036584,CG13054,2.4475296597482004,0.141569013853285,,0.110150749495917,1.28522969204611,0.198712030717034,
FBgn0266405,CR45045,58.19081947689529,0.141546830021897,,0.12248047139775099,1.1556685601105199,,
FBgn0035059,CG3894,391.844911452155,0.141540574202497,,0.12709605440166,1.1136504187233702,0.26542918757371203,0.9045459571380301
FBgn0038597,CG8064,140.457439559493,0.14153611887500198,,0.165488189464362,0.8552641692021251,0.392404918875658,0.9805702080794659
FBgn0028895,CG17328,61.8579300399163,0.14139314726916502,,0.19763807690128,0.7154145065871629,0.47435295126749605,0.9955248054511021
FBgn0030028,Corp,53.6742179684098,0.141389095157609,,0.20333858242341102,0.6953382553990419,0.48684334532451795,0.997853070722149
FBgn0031357,mRpL48,90.10521062558571,0.14135982893390397,,0.184594270699488,0.7657866541482858,0.44380325645190605,0.991533758184727
FBgn0004842,RYa-R,24.2129058194199,0.14135908466445402,,0.21163174625875197,0.667948392258794,0.5041665357140429,0.997853070722149
FBgn0015279,Pi3K92E,718.8652577150909,0.141332985561954,,0.112614981544442,1.25501051124516,0.209474944223607,0.830410614214247
FBgn0038964,Nop56,250.394133172129,0.141326300948637,,0.143955067594564,0.9817389780724449,0.326228457523489,0.952689694261196
FBgn0032244,RfC3,46.993393317277295,0.14126942443040302,,0.20758261777637002,0.6805455386567729,0.496159097648064,0.997853070722149
FBgn0034957,CG3121,805.557594279615,0.141253395500314,,0.11552275911080198,1.22273218357633,0.22143086704402998,0.848132212609577
FBgn0036226,CG7252,3.75412222549884,0.14124854826128197,,0.140770885913823,1.00339318989405,0.31567118861082694,
FBgn0000147,aurA,269.14560672716703,0.141178411912931,,0.13808468783179997,1.0224045412254499,0.306589472065735,0.934289264369117
FBgn0013305,Nmda1,1906.05795456068,0.14112199615294402,,0.09787590807294501,1.44184609809973,0.14934579503752302,0.7238552350694101
FBgn0031883,Caper,1248.56551469682,0.14110155588433,,0.107768201067016,1.30930603357279,0.19043070666230702,0.8011739832199889
FBgn0054027,CG34027,69.662490374193,0.141052133752101,,0.195061089944992,0.723117736048119,0.469607553635313,0.993206441525628
FBgn0024248,chico,577.382266529615,0.140997318043568,,0.11580968658696801,1.21749157776785,0.22341723894585103,0.8505643398566669
FBgn0033081,geminin,297.397589362754,0.140982436954543,,0.13476318496439998,1.04614948802068,0.29549201981592405,0.927158133955758
FBgn0027885,Aac11,1510.77970869969,0.140970084304948,,0.10838776487973599,1.3006088321995,0.193392382307714,0.8057490492203249
FBgn0032520,CG10859,2214.10641461245,0.14095750160864598,,0.098184746699276,1.43563543571973,0.15110610590642598,0.727968947404413
FBgn0035878,CG7182,647.310809363071,0.140951460346906,,0.121390893197995,1.16113702299732,0.24558618065844603,0.884502647048455
FBgn0034821,CG9876,9.76630346195457,0.14087031655957902,,0.18731674449448002,0.752043374124145,0.452024975276182,0.991533758184727
FBgn0031778,CR9162,6.5036200247308305,0.14085158382376903,,0.16963968281160902,0.8302985568547091,0.40637000382070293,0.985508962463355
FBgn0038903,RpI12,25.995700140464695,0.140728392437951,,0.211854361314952,0.6642695083757939,0.506517832924515,0.997853070722149
FBgn0015268,Nap1,17.0033956292093,0.140719834648884,,0.207415985942504,0.678442570419292,0.497491125199629,0.997853070722149
FBgn0011305,Rsf1,490.68161158911903,0.140656215137616,,0.12141487131803999,1.15847600553951,0.246669837977295,0.886157639687684
FBgn0003867,tsl,677.0806741059,0.140648476567913,,0.123228872980688,1.1413597573837702,0.253720244031398,0.896860936029115
FBgn0262786,CG43167,58.143983637828704,0.14062150598918,,0.202530433766576,0.694322840147827,0.4874797704665829,0.997853070722149
FBgn0035721,CG9948,67.8783817179899,0.140615865627727,,0.194567062629099,0.7227115613899241,0.4698571110753039,0.993424721999428
FBgn0023527,CG3071,162.58281986642598,0.140559783573814,,0.16083929845726502,0.8739144283892859,0.38216485657490795,0.9758653014601709
FBgn0261703,gce,387.04230188712194,0.140504031822538,,0.12711333987020598,1.10534450566719,0.269010340086564,0.9053560400313059
FBgn0266888,CR45349,10.351010075574699,0.140455845098429,,0.18831578150099298,0.745852758483164,0.455756365514704,0.9918559198425869
FBgn0032439,Ref2,111.35320894260599,0.14043078343132098,,0.178609590713772,0.7862443605078622,0.4317243419763621,0.9903464991565121
FBgn0261109,mrn,175.365160792958,0.14041334485867998,,0.157158275325232,0.8934518056278041,0.371615270239671,0.972423023357058
FBgn0027602,CG8611,71.2756960583713,0.14036898995246,,0.193003158878811,0.727288562362856,0.46704920324216903,0.992211185775763
FBgn0036059,nudE,1313.05745674102,0.14035442401632198,,0.101187592332555,1.3870714855537298,0.165419965885518,0.754284583026457
FBgn0004462,S6KL,462.93815480624704,0.140212270348184,,0.12498235412238698,1.12185653192996,0.261923445135131,0.9034229398258491
FBgn0266327,CR44992,5.03552181145728,0.14011550176573598,,0.15342325391554998,0.913261179057388,0.3611051944641071,0.9678902507492049
FBgn0263697,Uba3,207.64838131359699,0.14009701255725698,,0.154156880692203,0.908795065962587,0.36345831153561203,0.9695158246793559
FBgn0029726,CG15471,103.958890342786,0.14009179820984197,,0.179100796130702,0.7821952846463509,0.43409981525304997,0.9903464991565121
FBgn0041103,nht,56.1699817575957,0.1400284888887,,0.20461308570132003,0.684357446684051,0.493749479808072,0.997853070722149
FBgn0266589,CR45114,27.8453066368298,0.14002716368013,,0.21092811954047302,0.663862001828832,0.506778638179323,0.997853070722149
FBgn0262361,CG43059,270.818055998788,0.140022749025545,,0.14700550002808802,0.9525000697170591,0.340843430597277,0.963818040780803
FBgn0036198,crim,197.107464992078,0.139958431657963,,0.15206044425592902,0.920413144541412,0.35735690224213207,0.966748789745402
FBgn0038567,CG14316,478.922565428151,0.13988364722669,,0.127820158352281,1.09437860999328,0.27378896121554,0.908713715529676
FBgn0034263,CG10934,1018.5735525606,0.13975904690715898,,0.105480384017295,1.32497665996593,0.18517889270698604,0.7920569147416658
FBgn0004430,LysS,3.56492089906059,0.13968428648126402,,0.127075831479987,1.09921992919057,0.271672147970001,
FBgn0031281,Saf6,82.8134943198767,0.139671229540647,,0.18781738001511897,0.7436544452350641,0.457085555808029,0.9918559198425869
FBgn0030684,CG8260,84.16283971442951,0.139565451080426,,0.18947653974505899,0.736584335286106,0.4613751639253571,0.991859401506063
FBgn0036496,CG7804,348.81125076130303,0.139563023186106,,0.133199318497815,1.04777580516221,0.294741912277099,0.92711769592139
FBgn0040323,GNBP1,256.38300586173597,0.13952909994647303,,0.14190085084541001,0.983285858507495,0.325466768111204,0.952689694261196
FBgn0040892,CG14634,19.758896553622602,0.13946821662713302,,0.210235755302702,0.663389614322851,0.507081055727282,0.997853070722149
FBgn0032967,CG1428,152.83179251733802,0.139423145868849,,0.166045952073141,0.839666032975231,0.4010956639617129,0.983058194439395
FBgn0053679,CG33679,17.6188286919933,0.139400712098154,,0.207596548316826,0.671498217231465,0.501903194795721,0.997853070722149
FBgn0037831,Cap-H2,275.616906129268,0.139395899468508,,0.14089454115959196,0.9893633800234529,0.322485384637427,0.949482017314619
FBgn0266808,CR45270,10.3038575546098,0.139308419246659,,0.18991403368130397,0.7335340972243941,0.46323273931618697,0.991859401506063
FBgn0034911,CG5549,202.508230187457,0.139291785176976,,0.159365912549673,0.8740375087022441,0.38209782734821507,0.9758653014601709
FBgn0061188,Yu,73.87185064054201,0.13923353902280802,,0.194979339635172,0.7140938074943181,0.47516917487846894,0.9955248054511021
FBgn0052448,CG32448,100.781395741906,0.13921269411189302,,0.17920684450445998,0.776826881232363,0.43726091491220603,0.990550299598374
FBgn0264508,CR43907,10.4828502913125,0.13919392305403602,,0.18963588809766396,0.734006228727919,0.462944941883777,0.991859401506063
FBgn0263081,CG43349,652.106107489769,0.139191793216899,,0.128420895913326,1.08387184365107,0.27842162524554903,0.9138711809986341
FBgn0042105,CG18748,199.939368628405,0.139096416771937,,0.163029963200396,0.8531954129251659,0.39355094673206104,0.981082117480287
FBgn0030622,CG9101,361.405402313856,0.13902301684578602,,0.131889216023927,1.05408934131935,0.29184201559663103,0.925807836282175
FBgn0036519,CG7650,181.320074585355,0.139002399491266,,0.159044179343054,0.8739860840266409,0.382125832219362,0.9758653014601709
FBgn0085461,CG34432,312.27726436677,0.138982893796749,,0.140211268735184,0.9912391140204642,0.321568835489536,0.948003478610065
FBgn0039042,CG13837,4.28623663441481,0.138970097164716,,0.147431718256857,0.94260650834036,0.345882209606005,0.965795326534578
FBgn0053505,U3-55K,57.9343101881917,0.138906005489801,,0.201257673823961,0.690189858853786,0.490074799901546,0.997853070722149
FBgn0052815,CG32815,158.074985405293,0.138876527244001,,0.169200741724126,0.8207796598813539,0.41177178643671103,0.986866903798728
FBgn0034127,CG7848,767.1579316588769,0.138842328185732,,0.10910855834812,1.27251546796856,0.20319003181188897,0.8224531520209301
FBgn0031461,daw,680.223889458198,0.138779299204315,,0.13887675955387,0.9992982241962729,0.31765024543024795,0.9432239133773058
FBgn0033592,CG13215,9.34655140092454,0.138747927430389,,0.185924711973758,0.746258665442882,0.455511175605051,0.9918559198425869
FBgn0261571,CG42685,139.67689778697,0.138726078355801,,0.168640064402495,0.822616374390741,0.41072618404697603,0.9865865187819279
FBgn0037419,Osi12,20.7673264197039,0.138724099159649,,0.21084520899379502,0.657942856855386,0.510574850541702,0.997853070722149
FBgn0050109,CG30109,344.88490278785895,0.138714998069016,,0.131542997064339,1.05452210429088,0.291643945985964,0.9257325720611299
FBgn0041245,Gr39b,7.56430726142662,0.13870328571163099,,0.17793573355406797,0.779513383518798,0.435677356881335,0.990550299598374
FBgn0032154,mtDNA-helicase,33.3427588830192,0.138626223955724,,0.211304330481763,0.656050084916213,0.511791899169402,0.997853070722149
FBgn0263590,CR43615,3.69909528731319,0.138585383226751,,0.14133466314220902,0.980547730794875,0.326815820903187,
FBgn0033375,CG8078,85.0253922902239,0.138494185062352,,0.192415071627814,0.719767863768177,0.47166793436528004,0.9942508007801829
FBgn0264263,CR43763,55.479172423806105,0.13845540850837,,0.201624158851458,0.6867004891530589,0.492271488667285,0.997853070722149
FBgn0032499,Uvrag,170.876312170521,0.13845061849098497,,0.157050385361186,0.8815681551660921,0.3780103823126721,0.973712566753697
FBgn0038545,pasi1,121.263420907607,0.138370843374494,,0.174743383825294,0.7918516875742478,0.428447159972225,0.9903464991565121
FBgn0031452,Cwc25,148.782578817697,0.138351008443909,,0.163658134738124,0.84536591270144,0.397906570336914,0.98227729532159
FBgn0266884,CR45345,11.9080751985784,0.138336940066534,,0.19682692895917397,0.7028354341454351,0.48215831202052206,0.997239021903833
FBgn0265895,CR44684,4.34726669778172,0.138309015617074,,0.14624676594642902,0.94572358384826,0.344289590318755,0.965616719490875
FBgn0263250,CG43393,36.2224803240659,0.138299834569275,,0.212327314091142,0.6513520653772751,0.514819246047318,0.997853070722149
FBgn0038766,CG4854,36.1856902592129,0.138276953151647,,0.210394087027398,0.657228323786683,0.511034116057948,0.997853070722149
FBgn0004087,Dhfr,95.75189361606859,0.138224057028586,,0.18908621376768697,0.7310107610405141,0.46477258002853705,0.991859401506063
