subject_id	property_id	property_label	property_description	property_uri	object_id	subject_qid	property_pid	object_qid	reference_uri	reference_supporting_text	reference_date	property_term	subject_type	object_type	subject_term	object_term	prevalence	curation_evidence	curation_date	curator_uri	comments
Orphanet:869	RO:0002200	has phenotype			HP:0001252	Q7843329	P1557	Q1753547	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima, achalasia, and mental retardation syndrome (OMIM 615510) is another autosomal recessive condition that features alacrima and neurological involvement, but adrenal fundtion is normal.(...). In addition to the primary clinical findings delineated in its name, alacrima, achalasia, and  mental retardation patients have variable hypotonia, ataxia, spasticity, and hearing impairment.	2014-03-20	presents	disease	phenotype	Alacrima, achalasia, and mental retardation syndrome	hypotonia			2017-03-22	http://orcid.org/0000-0003-0169-8159	
Orphanet:869	RO:0002200	has phenotype			HP:0001251	Q7843329	P1557	Q154709	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima, achalasia, and mental retardation syndrome (OMIM 615510) is another autosomal recessive condition that features alacrima and neurological involvement, but adrenal fundtion is normal.(...). In addition to the primary clinical findings delineated in its name, alacrima, achalasia, and  mental retardation patients have variable hypotonia, ataxia, spasticity, and hearing impairment.	2014-03-20	presents	disease	phenotype	Alacrima, achalasia, and mental retardation syndrome	ataxia			2017-03-22	http://orcid.org/0000-0003-0169-8159	
Orphanet:869	RO:0002200	has phenotype			HP:0001257	Q7843329	P1557	Q117060	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima, achalasia, and mental retardation syndrome (OMIM 615510) is another autosomal recessive condition that features alacrima and neurological involvement, but adrenal fundtion is normal.(...). In addition to the primary clinical findings delineated in its name, alacrima, achalasia, and  mental retardation patients have variable hypotonia, ataxia, spasticity, and hearing impairment.	2014-03-20	presents	disease	phenotype	Alacrima, achalasia, and mental retardation syndrome	spasticity			2017-03-22	http://orcid.org/0000-0003-0169-8159	
Orphanet:869	RO:0002200	has phenotype			HP:0000365	Q7843329	P1557	Q12133	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima, achalasia, and mental retardation syndrome (OMIM 615510) is another autosomal recessive condition that features alacrima and neurological involvement, but adrenal fundtion is normal.(...). In addition to the primary clinical findings delineated in its name, alacrima, achalasia, and  mental retardation patients have variable hypotonia, ataxia, spasticity, and hearing impairment.	2014-03-20	presents	disease	phenotype	Alacrima, achalasia, and mental retardation syndrome	hearing impairment			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:29926	RO:0002200	has phenotype			Orphanet:869	Q18039700	P2293	Q7843329	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima, achalasia, and mental retardation syndrome is caused by mutations in GMPPA, a gene that encodes guanosine diphosphate-mannose pyrophosphorylase A (GMPPA). 	2014-03-20	associates	gene	disease	GMPPA	Alacrima, achalasia, and mental retardation syndrome			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:29926	RO:0002205	has gene product			UniProt:Q96IJ6	Q18039700	P688	Q21112873	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima, achalasia, and mental retardation syndrome is caused by mutations in GMPPA, a gene that encodes guanosine diphosphate-mannose pyrophosphorylase A (GMPPA). 	2014-03-20	encodes	gene	protein	GMPPA	guanosine diphosphate-mannose pyrophosphorylase A (GMPPA)			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:29926	RO:0002434	interacts with			NCBIGene:29925	Q18039700	P129	Q18039699	https://www.ncbi.nlm.nih.gov/pubmed/24651605	GMPPA appears to be a regulatory subunit to GMPPB, an enzyme that catalyzes the formation of guanosine diphosphate mannose.	2014-03-20	interacts	gene	gene	GMPPA	GMPPB		https://thebiogrid.org/118967	2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:29925	RO:0002205	has gene product			UniProt:Q9Y5P6	Q18039699	P688	Q21110385	https://www.ncbi.nlm.nih.gov/pubmed/24651605	GMPPA appears to be a regulatory subunit to GMPPB, an enzyme that catalyzes the formation of guanosine diphosphate mannose.	2014-03-20	encodes	gene	protein	GMPPB	Mannose-1-phosphate guanyltransferase beta			2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:11589	RO:0002200	has phenotype			HP:0000522	Q2325854	P1557	Q19595845	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima has also been described in different forms of hereditary sensory and autonomic neuropathy, including type III (also known as familial disautonomia or Riley-Day syndrome) (OMIM 223900) and type VI (OMIM 614653).	2014-03-20	presents	disease	phenotype	Riley-Day syndrome	alacrima			2017-03-22	http://orcid.org/0000-0003-0169-8159	
Orphanet:314381	RO:0002200	has phenotype			HP:0000522	Q29017175	P1557	Q19595845	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima has also been described in different forms of hereditary sensory and autonomic neuropathy, including type III (also known as familial disautonomia or Riley-Day syndrome) (OMIM 223900) and type VI (OMIM 614653).	2014-03-20	presents	disease	phenotype	Hereditary sensory and autonomic neuropathy type 6	alacrima			2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:11589	skos:exactMatch	exact match			OMIM:223900	Q2325854	P2888	Q2325854	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima has also been described in different forms of hereditary sensory and autonomic neuropathy, including type III (also known as familial disautonomia or Riley-Day syndrome) (OMIM 223900) and type VI (OMIM 614653).	2014-03-20	same_as	disease	disease	Riley-Day syndrome	Riley-Day syndrome			2017-03-22	http://orcid.org/0000-0003-0169-8159	
Orphanet:314381	skos:exactMatch	exact match			OMIM:614653	Q29017175	P2888	Q3702898	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Alacrima has also been described in different forms of hereditary sensory and autonomic neuropathy, including type III (also known as familial disautonomia or Riley-Day syndrome) (OMIM 223900) and type VI (OMIM 614653).	2014-03-20	same_as	disease	disease	Hereditary sensory and autonomic neuropathy type 6	Hereditary sensory and autonomic neuropathy type 6			2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:5212	RO:0002200	has phenotype			HP:0001511	Q1125675	P1557	Q29019673	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Although there are clear similarities between NGLY1 deficiency and the CDGs as a whole, such as IUGR, failure to thrive, global developmental delay, and liver impairment, these features are nonspecific.	2014-03-20	presents	disease	phenotype	Congenital disorder of glycosylation|CDG	IUGR			2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:5212	RO:0002200	has phenotype			HP:0001508	Q1125675	P1557	Q1497481	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Although there are clear similarities between NGLY1 deficiency and the CDGs as a whole, such as IUGR, failure to thrive, global developmental delay, and liver impairment, these features are nonspecific.	2014-03-20	presents	disease	phenotype	Congenital disorder of glycosylation|CDG	failure to thrive			2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:5212	RO:0002200	has phenotype			HP:0001263	Q1125675	P1557	Q1142806	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Although there are clear similarities between NGLY1 deficiency and the CDGs as a whole, such as IUGR, failure to thrive, global developmental delay, and liver impairment, these features are nonspecific.	2014-03-20	presents	disease	phenotype	Congenital disorder of glycosylation|CDG	global developmental delay			2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:5212	RO:0002200	has phenotype			HP:0001392	Q1125675	P1557	Q29020078	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Although there are clear similarities between NGLY1 deficiency and the CDGs as a whole, such as IUGR, failure to thrive, global developmental delay, and liver impairment, these features are nonspecific.	2014-03-20	presents	disease	phenotype	Congenital disorder of glycosylation|CDG	liver impairment			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11253	RO:0002200	has phenotype			DOID:0060308	Q18036434	P2293	Q19587384	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Mutations in MAN1B1, the gene coding for alpha-1,2-mannosidase, are associated with nonsyndromic autosomal recessive intellectual disability and subtle dysmorphic features.	2014-03-20	associates	gene	disease	MAN1B1	nonsyndromic autosomal recessive intellectual disability			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11253	RO:0002200	has phenotype			HP:0001999 	Q18036434	P2293	Q29019704	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Mutations in MAN1B1, the gene coding for alpha-1,2-mannosidase, are associated with nonsyndromic autosomal recessive intellectual disability and subtle dysmorphic features.	2014-03-20	associates	gene	phenotype	MAN1B1	dysmorphic features			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11253	RO:0002205	has gene product			UniProt:Q9UKM7	Q18036434	P688	Q21121661	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Mutations in MAN1B1, the gene coding for alpha-1,2-mannosidase, are associated with nonsyndromic autosomal recessive intellectual disability and subtle dysmorphic features.	2014-03-20	encodes	gene	protein	MAN1B1	alpha-1,2-mannosidase			2017-03-22	http://orcid.org/0000-0003-0169-8159	
UniProt:Q9UKM7	rdf:type	instance of			EDAM:topic_0820	Q21121661	P31	Q29017222	https://www.ncbi.nlm.nih.gov/pubmed/24651605	alpha-1,2-Mannosidase is a type II transmembrane protein that is primarily localized to the Golgi apparatus, where it undergoes O-glycosylation and participates in glycoprotein quality control.	2014-03-20	instance_of	protein	protein class	alpha-1,2-mannosidase	type II transmembrane protein			2017-03-22	http://orcid.org/0000-0003-0169-8159	
UniProt:Q9UKM7	BFO:0000050	is part of			GO:0005794	Q21121661	P681	Q83181	https://www.ncbi.nlm.nih.gov/pubmed/24651605	alpha-1,2-Mannosidase is a type II transmembrane protein that is primarily localized to the Golgi apparatus, where it undergoes O-glycosylation and participates in glycoprotein quality control.	2014-03-20	in_cell_component	protein	cell component	alpha-1,2-mannosidase	Golgi apparatus			2017-03-22	http://orcid.org/0000-0003-0169-8159	
UniProt:Q9UKM7	RO:0002331	involved in			Reactome:R-HSA-532668	Q21121661	P361	Q29017194	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Recently, disorders associated with components of the ERAD pathway involving the Golgi apparatus, ER lipid raft-associated protein 1/2 (erlin1/2) complex, and E3-ubiquitin ligase have been identified.(...). alpha-1,2-Mannosidase is a type II transmembrane protein that is primarily localized to the Golgi apparatus, where it undergoes O-glycosylation and participates in glycoprotein quality control.	2014-03-20	participates	protein	pathway	alpha-1,2-mannosidase	ERAD pathway		http://www.uniprot.org/uniprot/Q9UKM7	2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11160	RO:0002200	has phenotype			HP:0002187	Q18036170	P2293	Q183560	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Profound intellectual disability, developmental regression, and mutliple contractures are features associated with autosomal recessive mutations in ERLIN2.	2014-03-20	associates	gene	phenotype	ERLIN2	Profound intellectual disability			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11160	RO:0002200	has phenotype			HP:0002376	Q18036170	P2293	Q17009018	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Profound intellectual disability, developmental regression, and mutliple contractures are features associated with autosomal recessive mutations in ERLIN2.	2014-03-20	associates	gene	phenotype	ERLIN2	developmental regression			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11160	RO:0002200	has phenotype			HP:0002828	Q18036170	P2293	Q1480291	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Profound intellectual disability, developmental regression, and mutliple contractures are features associated with autosomal recessive mutations in ERLIN2.	2014-03-20	associates	gene	phenotype	ERLIN2	mutliple contractures			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11160	RO:0002200	has phenotype			DOID:2476	Q18036170	P2293	Q657516	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Another family was found to have a homozygous null mutation in ERLIN2, with affected individuals presenting with a hereditary spastic paraplegia phenotype.	2014-03-20	associates	gene	disease	ERLIN2	hereditary spastic paraplegia			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11160	RO:0002331	involved in			Reactome:R-HSA-532668	Q18036170	P361	Q29017194	https://www.ncbi.nlm.nih.gov/pubmed/24651605	In this case, abnormal erlin2 causes impaired ERAD of activated inositol 1,4,5-triphosphate (IP3) receptors and other substrates by compromising the structure of the erlin1/2 complex.	2014-03-20	participates	gene	pathway	ERLIN2	ERAD pathway		http://www.reactome.org/content/detail/R-HSA-8866531	2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11160	RO:0002434	interacts with			NCBIGene:10613	Q18036170	P129	Q18035529	https://www.ncbi.nlm.nih.gov/pubmed/24651605	In this case, abnormal erlin2 causes impaired ERAD of activated inositol 1,4,5-triphosphate (IP3) receptors and other substrates by compromising the structure of the erlin1/2 complex.	2014-03-20	interacts	gene	gene	ERLIN2	ERLIN1		https://thebiogrid.org/116331	2017-03-22	http://orcid.org/0000-0003-0169-8159	
UniProt:O94905	RO:0002434	interacts with			UniProt:O75477	Q21130396	P129	Q21131645	https://www.ncbi.nlm.nih.gov/pubmed/24651605	In this case, abnormal erlin2 causes impaired ERAD of activated inositol 1,4,5-triphosphate (IP3) receptors and other substrates by compromising the structure of the erlin1/2 complex.	2014-03-20	interacts	protein	protein	ER lipid raft associated 2	ER lipid raft associated 1			2017-03-22	http://orcid.org/0000-0003-0169-8159	
UniProt:O94905	BFO:0000050	is part of			Reactome:R-HSA-8866522	Q21130396	P361	Q29017201	https://www.ncbi.nlm.nih.gov/pubmed/24651605	In this case, abnormal erlin2 causes impaired ERAD of activated inositol 1,4,5-triphosphate (IP3) receptors and other substrates by compromising the structure of the erlin1/2 complex.	2014-03-20	is_component_of	protein	protein complex	ER lipid raft associated 2	erlin1/2 complex		http://www.reactome.org/content/detail/R-HSA-8866522	2017-03-22	http://orcid.org/0000-0003-0169-8159	
UniProt:O75477	BFO:0000050	is part of			Reactome:R-HSA-8866522	Q21131645	P361	Q29017201	https://www.ncbi.nlm.nih.gov/pubmed/24651605	In this case, abnormal erlin2 causes impaired ERAD of activated inositol 1,4,5-triphosphate (IP3) receptors and other substrates by compromising the structure of the erlin1/2 complex.	2014-03-20	is_component_of	protein	protein complex	ER lipid raft associated 1	erlin1/2 complex		http://www.reactome.org/content/detail/R-HSA-8866522	2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:11160	RO:0002205	has gene product			UniProt:O94905	Q18036170	P688	Q21130396	https://www.ncbi.nlm.nih.gov/pubmed/24651605	In this case, abnormal erlin2 causes impaired ERAD of activated inositol 1,4,5-triphosphate (IP3) receptors and other substrates by compromising the structure of the erlin1/2 complex.	2014-03-20	encodes	gene	protein	ERLIN2	ER lipid raft associated 2			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:10613	RO:0002205	has gene product			UniProt:O75477	Q18035529	P688	Q21131645	https://www.ncbi.nlm.nih.gov/pubmed/24651605	In this case, abnormal erlin2 causes impaired ERAD of activated inositol 1,4,5-triphosphate (IP3) receptors and other substrates by compromising the structure of the erlin1/2 complex.	2014-03-20	encodes	gene	protein	ERLIN1	ER lipid raft associated 1			2017-03-22	http://orcid.org/0000-0003-0169-8159	
Reactome:R-HSA-8866522	BFO:0000050	is part of			Reactome:R-HSA-8866531	Q29017201	P361	Q29017203	https://www.ncbi.nlm.nih.gov/pubmed/24651605	In this case, abnormal erlin2 causes impaired ERAD of activated inositol 1,4,5-triphosphate (IP3) receptors and other substrates by compromising the structure of the erlin1/2 complex.	2014-03-20	is_component_of	protein complex	protein complex	erlin1/2 complex	ERAD complex		http://www.reactome.org/content/detail/R-HSA-8866531	2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:81790	RO:0002331	involved in			Reactome:R-HSA-532668	Q18047094	P361	Q29017194	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Recently, disorders associated with components of the ERAD pathway involving the Golgi apparatus, ER lipid raft-associated protein 1/2 (erlin1/2) complex, and E3-ubiquitin ligase have been identified.(...). Utimately, IP3 receptors undergo rapid degradation via the ubiquitin-proteasome pathway in response to cell stimulation. Evidence suggests that RNF170, an E3-ubiquitin ligase, mediates ubiquitination and processing of the IP3 receptor via interaction involving the erlin1/2 complex.	2014-03-20	participates	gene	pathway	RNF170	ERAD pathway			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:81790	RO:0002205	has gene product			UniProt:Q96K19	Q18047094	P688	Q21124972	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Recently, disorders associated with components of the ERAD pathway involving the Golgi apparatus, ER lipid raft-associated protein 1/2 (erlin1/2) complex, and E3-ubiquitin ligase have been identified.(...). Utimately, IP3 receptors undergo rapid degradation via the ubiquitin-proteasome pathway in response to cell stimulation. Evidence suggests that RNF170, an E3-ubiquitin ligase, mediates ubiquitination and processing of the IP3 receptor via interaction involving the erlin1/2 complex.	2014-03-20	encodes	gene	protein	RNF170	E3-ubiquitin ligase			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:81790	RO:0002331	involved in			GO:0016567	Q18047094	P682	Q14860452	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Recently, disorders associated with components of the ERAD pathway involving the Golgi apparatus, ER lipid raft-associated protein 1/2 (erlin1/2) complex, and E3-ubiquitin ligase have been identified.(...). Utimately, IP3 receptors undergo rapid degradation via the ubiquitin-proteasome pathway in response to cell stimulation. Evidence suggests that RNF170, an E3-ubiquitin ligase, mediates ubiquitination and processing of the IP3 receptor via interaction involving the erlin1/2 complex.	2014-03-20	participates	gene	biological process	RNF170	ubiquitination		http://www.uniprot.org/uniprot/Q96K19	2017-03-22	http://orcid.org/0000-0003-0169-8159	
UniProt:Q96K19	RO:0002434	interacts with			Reactome:R-HSA-8866522	Q21124972	P129	Q29017201	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Recently, disorders associated with components of the ERAD pathway involving the Golgi apparatus, ER lipid raft-associated protein 1/2 (erlin1/2) complex, and E3-ubiquitin ligase have been identified.(...). Utimately, IP3 receptors undergo rapid degradation via the ubiquitin-proteasome pathway in response to cell stimulation. Evidence suggests that RNF170, an E3-ubiquitin ligase, mediates ubiquitination and processing of the IP3 receptor via interaction involving the erlin1/2 complex.	2014-03-20	interacts	protein	protein complex	E3-ubiquitin ligase	erlin1/2 complex			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:81790	RO:0002200	has phenotype			OMIM:608984	Q18047094	P2293	Q29017155	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Mutation in RNF170 cause a late-onset autosomal dominant sensory ataxia characterized by distal sensory loss, diminished to absent reflexes, wide-based gait, and normal brain imaging. 	2014-03-20	associates	gene	disease	RNF170	late-onset autosomal dominant sensory ataxia			2017-03-22	http://orcid.org/0000-0003-0169-8159	
OMIM:608984	RO:0002200	has phenotype			HP:0003409	Q29017155	P1557	Q29019839	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Mutation in RNF170 cause a late-onset autosomal dominant sensory ataxia characterized by distal sensory loss, diminished to absent reflexes, wide-based gait, and normal brain imaging. 	2014-03-20	presents	disease	phenotype	late-onset autosomal dominant sensory ataxia	distal sensory loss			2017-03-22	http://orcid.org/0000-0003-0169-8159	
OMIM:608984	RO:0002200	has phenotype			HP:0001284	Q29017155	P1557	Q640882	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Mutation in RNF170 cause a late-onset autosomal dominant sensory ataxia characterized by distal sensory loss, diminished to absent reflexes, wide-based gait, and normal brain imaging. 	2014-03-20	presents	disease	phenotype	late-onset autosomal dominant sensory ataxia	diminished to absent reflexes			2017-03-22	http://orcid.org/0000-0003-0169-8159	
OMIM:608984	RO:0002200	has phenotype			HP:0002136	Q29017155	P1557	Q29019719	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Mutation in RNF170 cause a late-onset autosomal dominant sensory ataxia characterized by distal sensory loss, diminished to absent reflexes, wide-based gait, and normal brain imaging. 	2014-03-20	presents	disease	phenotype	late-onset autosomal dominant sensory ataxia	wide-based gait			2017-03-22	http://orcid.org/0000-0003-0169-8159	
UniProt:Q96K19	RO:0002200	has phenotype			DOID:10595	Q21124972	P2293	Q1052687	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Abnormal E3-ubiquitin ligase activity has also been postulated to play a role in the pathogenesis of an autosomal dominant form of Charcot-Marie-Tooth disease.	2014-03-20	associates	protein	disease	E3-ubiquitin ligase	autosomal dominant form of Charcot-Marie-Tooth disease			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:81790	RO:0002434	interacts with			NCBIGene:11160	Q18047094	P129	Q18036170	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Recently, disorders associated with components of the ERAD pathway involving the Golgi apparatus, ER lipid raft-associated protein 1/2 (erlin1/2) complex, and E3-ubiquitin ligase have been identified.(...). Utimately, IP3 receptors undergo rapid degradation via the ubiquitin-proteasome pathway in response to cell stimulation. Evidence suggests that RNF170, an E3-ubiquitin ligase, mediates ubiquitination and processing of the IP3 receptor via interaction involving the erlin1/2 complex.	2014-03-20	interacts	gene	gene	RNF170	ERLIN2		https://thebiogrid.org/123583	2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:81790	RO:0002434	interacts with			NCBIGene:10613	Q18047094	P129	Q18035529	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Recently, disorders associated with components of the ERAD pathway involving the Golgi apparatus, ER lipid raft-associated protein 1/2 (erlin1/2) complex, and E3-ubiquitin ligase have been identified.(...). Utimately, IP3 receptors undergo rapid degradation via the ubiquitin-proteasome pathway in response to cell stimulation. Evidence suggests that RNF170, an E3-ubiquitin ligase, mediates ubiquitination and processing of the IP3 receptor via interaction involving the erlin1/2 complex.	2014-03-20	interacts	gene	gene	RNF170	ERLIN1		https://thebiogrid.org/123583	2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:55768	RO:HOM0000017	in orthology relationship with			NCBIGene:173028	Q18042037	P684	Q27542287	https://www.ncbi.nlm.nih.gov/pubmed/24651605	A study in Caenorhabditis elegans detected peripheral nervous system defects, including aberrant neuronal branching, in animals with loss-of-function mutations in png-1 the ortholog of NGLY1.	2014-03-20	ortholog_of	gene	gene	NGLY1	PNG1			2017-03-22	http://orcid.org/0000-0003-0169-8159	
SO:0001587	GENO:0000418	has affected feature			NCBIGene:173028	Q28371788	P361	Q27542287	https://www.ncbi.nlm.nih.gov/pubmed/24651605	A study in Caenorhabditis elegans detected peripheral nervous system defects, including aberrant neuronal branching, in animals with loss-of-function mutations in png-1 the ortholog of NGLY1.	2014-03-20	in_gene	variant class	gene	nonsense mutation|loss of function mutation|inactivating mutation|stop-gain mutation	PNG1			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:173028	RO:0002162	in taxon			NCBITaxon:6239	Q27542287	P684	Q91703	https://www.ncbi.nlm.nih.gov/pubmed/24651605	A study in Caenorhabditis elegans detected peripheral nervous system defects, including aberrant neuronal branching, in animals with loss-of-function mutations in png-1 the ortholog of NGLY1.	2014-03-20	in_taxon	gene	taxon	PNG1	Caenorhabditis elegans			2017-03-22	http://orcid.org/0000-0003-0169-8159	
NCBIGene:173028	RO:0002200	has phenotype			HP:0500032	Q27542287	P2293	Q29017229	https://www.ncbi.nlm.nih.gov/pubmed/24651605	A study in Caenorhabditis elegans detected peripheral nervous system defects, including aberrant neuronal branching, in animals with loss-of-function mutations in png-1 the ortholog of NGLY1.	2014-03-20	associates	gene	phenotype	PNG1	Neuronal branching abnormalities|Aberrant neuronal branching			2017-03-22	http://orcid.org/0000-0003-0169-8159	
HP:0500032	PATO:0001668	associated with			HP:0009830	Q29017229	P2293	Q18556979	https://www.ncbi.nlm.nih.gov/pubmed/24651605	Neuronal branching abnormalities possibly relate to the peripheral neuropathy that seems to be relatively common in NGLY1 deficiency, but further studies are needed to determine the underlying pathogenesis of both central and peripheral nervous system abnormalities found in our patients.	2014-03-20	associates	phenotype	phenotype	Neuronal branching abnormalities|Aberrant neuronal branching	Peripheral neuropathy			2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0001263	Q28024539	P1557	Q1142806	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Developmental delay	8/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0004305	Q28024539	P1557	Q2608695	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Movement disorder	8/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0001252	Q28024539	P1557	Q1753547	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Hypotonia	8/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
DOID:0060728	RO:0002200	has phenotype			HP:0000522	Q28024539	P1557	Q19595845	https://www.ncbi.nlm.nih.gov/pubmed/24651605	The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). 	2014-03-20	presents	disease	phenotype	NGLY1 deficiency	Alacrima/hypolacrima	7/8		2017-03-22	http://orcid.org/0000-0003-0169-8159	
